tracking_id,route_type,event_time,pickup_time,delivery_time,on_time,location_id,courier_id,status,delay_reason
100090,1st_mile,2025-07-31,2025-07-31 09:21:00,2025-08-01 09:21:00,1,CHI_Hub,Courier_B,picked_up,
100091,1st_mile,2025-07-26,2025-07-26 09:04:00,2025-07-26 16:04:00,1,LA_Hub,Courier_C,delivered,
100092,1st_mile,2025-07-16,2025-07-16 06:35:00,2025-07-18 12:35:00,1,SEA_Hub,Courier_B,failed,
100093,1st_mile,2025-07-20,2025-07-20 12:37:00,2025-07-22 19:37:00,0,SEA_Hub,Courier_C,picked_up,Address issue
100094,1st_mile,2025-07-07,2025-07-07 12:13:00,2025-07-08 16:13:00,0,NYC_Hub,Courier_A,in_transit,Weather
100095,1st_mile,2025-08-05,2025-08-05 06:10:00,2025-08-05 07:10:00,0,DAL_Hub,Courier_C,failed,Customer not available
100096,1st_mile,2025-07-03,2025-07-03 07:18:00,2025-07-04 20:18:00,0,NYC_Hub,Courier_C,in_transit,Customer not available
100097,1st_mile,2025-07-13,2025-07-13 09:07:00,2025-07-16 07:07:00,1,LA_Hub,Courier_B,in_transit,
100098,1st_mile,2025-07-04,2025-07-04 07:50:00,2025-07-05 23:50:00,0,DAL_Hub,Courier_A,failed,Customer not available
100099,1st_mile,2025-07-26,2025-07-26 08:32:00,2025-07-29 06:32:00,0,DAL_Hub,Courier_A,picked_up,Traffic
100100,1st_mile,2025-07-21,2025-07-21 10:16:00,2025-07-21 14:16:00,1,LA_Hub,Courier_C,picked_up,
100101,1st_mile,2025-08-06,2025-08-06 06:48:00,2025-08-07 05:48:00,0,SEA_Hub,Courier_C,failed,Customer not available
100102,1st_mile,2025-07-12,2025-07-12 10:27:00,2025-07-15 01:27:00,1,DAL_Hub,Courier_B,failed,
100103,1st_mile,2025-07-21,2025-07-21 11:06:00,2025-07-22 08:06:00,0,DAL_Hub,Courier_C,failed,Customer not available
100104,1st_mile,2025-07-26,2025-07-26 12:48:00,2025-07-29 11:48:00,1,DAL_Hub,Courier_A,delivered,
100105,1st_mile,2025-07-21,2025-07-21 06:49:00,2025-07-23 10:49:00,1,SEA_Hub,Courier_B,failed,
100106,1st_mile,2025-07-13,2025-07-13 10:23:00,2025-07-16 02:23:00,0,NYC_Hub,Courier_A,delivered,Address issue
100107,1st_mile,2025-07-09,2025-07-09 08:28:00,2025-07-11 23:28:00,1,NYC_Hub,Courier_C,in_transit,
100108,1st_mile,2025-07-20,2025-07-20 10:00:00,2025-07-23 09:00:00,0,NYC_Hub,Courier_A,picked_up,Traffic
100109,1st_mile,2025-07-08,2025-07-08 11:53:00,2025-07-09 07:53:00,0,CHI_Hub,Courier_C,delivered,Traffic
100110,1st_mile,2025-07-31,2025-07-31 09:15:00,2025-08-02 20:15:00,1,DAL_Hub,Courier_A,in_transit,
100111,1st_mile,2025-07-18,2025-07-18 12:50:00,2025-07-20 18:50:00,0,SEA_Hub,Courier_B,picked_up,Customer not available
100112,1st_mile,2025-07-20,2025-07-20 12:37:00,2025-07-23 03:37:00,1,DAL_Hub,Courier_C,failed,
100113,1st_mile,2025-07-22,2025-07-22 10:48:00,2025-07-25 08:48:00,0,DAL_Hub,Courier_B,in_transit,Weather
100114,1st_mile,2025-08-06,2025-08-06 09:14:00,2025-08-08 14:14:00,1,CHI_Hub,Courier_C,failed,
100115,1st_mile,2025-07-25,2025-07-25 11:50:00,2025-07-26 07:50:00,0,NYC_Hub,Courier_A,delivered,
100116,1st_mile,2025-07-29,2025-07-29 06:33:00,2025-07-31 17:33:00,1,LA_Hub,Courier_B,in_transit,
100117,1st_mile,2025-07-31,2025-07-31 12:16:00,2025-08-02 08:16:00,0,NYC_Hub,Courier_B,failed,Customer not available
100118,1st_mile,2025-08-01,2025-08-01 12:34:00,2025-08-01 17:34:00,1,LA_Hub,Courier_C,delivered,
100119,1st_mile,2025-07-06,2025-07-06 09:06:00,2025-07-06 22:06:00,0,LA_Hub,Courier_C,delivered,
100120,1st_mile,2025-07-03,2025-07-03 08:50:00,2025-07-03 16:50:00,0,CHI_Hub,Courier_B,failed,Weather
100121,1st_mile,2025-07-16,2025-07-16 10:26:00,2025-07-17 10:26:00,1,LA_Hub,Courier_A,failed,
100122,1st_mile,2025-08-01,2025-08-01 10:09:00,2025-08-02 16:09:00,0,CHI_Hub,Courier_B,delivered,
100123,1st_mile,2025-07-30,2025-07-30 08:43:00,2025-08-02 06:43:00,1,NYC_Hub,Courier_B,delivered,
100124,1st_mile,2025-07-28,2025-07-28 11:16:00,2025-07-30 22:16:00,0,LA_Hub,Courier_B,failed,
100125,1st_mile,2025-07-16,2025-07-16 09:36:00,2025-07-18 07:36:00,0,CHI_Hub,Courier_A,failed,Customer not available
100126,1st_mile,2025-07-01,2025-07-01 10:55:00,2025-07-01 17:55:00,0,CHI_Hub,Courier_A,delivered,Weather
100127,1st_mile,2025-07-13,2025-07-13 10:16:00,2025-07-14 04:16:00,1,NYC_Hub,Courier_B,failed,
100128,1st_mile,2025-07-24,2025-07-24 11:08:00,2025-07-24 23:08:00,0,CHI_Hub,Courier_C,failed,Weather
100129,1st_mile,2025-07-13,2025-07-13 07:50:00,2025-07-16 05:50:00,0,SEA_Hub,Courier_C,delivered,Weather
100130,1st_mile,2025-07-17,2025-07-17 12:30:00,2025-07-19 02:30:00,0,NYC_Hub,Courier_B,picked_up,Weather
100131,1st_mile,2025-07-15,2025-07-15 12:43:00,2025-07-17 15:43:00,0,NYC_Hub,Courier_B,picked_up,Customer not available
100132,1st_mile,2025-08-04,2025-08-04 06:29:00,2025-08-06 06:29:00,0,SEA_Hub,Courier_B,delivered,
100133,1st_mile,2025-07-15,2025-07-15 09:01:00,2025-07-18 09:01:00,0,SEA_Hub,Courier_A,picked_up,Traffic
100134,1st_mile,2025-07-20,2025-07-20 11:26:00,2025-07-21 02:26:00,1,NYC_Hub,Courier_A,delivered,
100135,1st_mile,2025-07-08,2025-07-08 06:15:00,2025-07-11 03:15:00,1,DAL_Hub,Courier_B,delivered,
100136,1st_mile,2025-07-10,2025-07-10 09:41:00,2025-07-10 22:41:00,0,SEA_Hub,Courier_B,delivered,
100137,1st_mile,2025-07-24,2025-07-24 07:28:00,2025-07-26 16:28:00,1,CHI_Hub,Courier_A,delivered,
100138,1st_mile,2025-07-04,2025-07-04 09:17:00,2025-07-05 10:17:00,1,DAL_Hub,Courier_A,in_transit,
100139,1st_mile,2025-07-04,2025-07-04 12:21:00,2025-07-05 20:21:00,1,SEA_Hub,Courier_A,picked_up,
100140,1st_mile,2025-07-14,2025-07-14 12:55:00,2025-07-15 18:55:00,0,LA_Hub,Courier_C,picked_up,Customer not available
100141,1st_mile,2025-07-10,2025-07-10 07:34:00,2025-07-11 16:34:00,1,NYC_Hub,Courier_C,picked_up,
100142,1st_mile,2025-07-01,2025-07-01 08:50:00,2025-07-02 15:50:00,0,NYC_Hub,Courier_A,delivered,
100143,1st_mile,2025-07-09,2025-07-09 11:26:00,2025-07-12 07:26:00,1,NYC_Hub,Courier_B,failed,
100144,1st_mile,2025-08-02,2025-08-02 10:06:00,2025-08-04 20:06:00,1,SEA_Hub,Courier_A,delivered,
100145,1st_mile,2025-07-02,2025-07-02 06:30:00,2025-07-04 10:30:00,0,NYC_Hub,Courier_B,failed,
100146,1st_mile,2025-07-06,2025-07-06 08:38:00,2025-07-07 03:38:00,1,LA_Hub,Courier_B,delivered,
100147,1st_mile,2025-08-03,2025-08-03 08:29:00,2025-08-06 01:29:00,0,NYC_Hub,Courier_C,picked_up,Address issue
100148,1st_mile,2025-07-14,2025-07-14 09:28:00,2025-07-15 15:28:00,0,CHI_Hub,Courier_B,failed,Traffic
100149,1st_mile,2025-07-07,2025-07-07 08:27:00,2025-07-09 01:27:00,0,CHI_Hub,Courier_A,failed,
100150,1st_mile,2025-07-06,2025-07-06 12:05:00,2025-07-07 00:05:00,0,NYC_Hub,Courier_C,delivered,Weather
100151,1st_mile,2025-08-05,2025-08-05 06:37:00,2025-08-08 06:37:00,0,NYC_Hub,Courier_B,delivered,Traffic
100152,1st_mile,2025-07-04,2025-07-04 08:38:00,2025-07-06 00:38:00,0,NYC_Hub,Courier_C,in_transit,Weather
100153,1st_mile,2025-07-31,2025-07-31 07:54:00,2025-07-31 21:54:00,0,SEA_Hub,Courier_B,picked_up,Customer not available
100154,1st_mile,2025-08-06,2025-08-06 07:51:00,2025-08-08 14:51:00,1,SEA_Hub,Courier_C,delivered,
100155,1st_mile,2025-07-12,2025-07-12 08:44:00,2025-07-14 00:44:00,0,CHI_Hub,Courier_A,in_transit,Weather
100156,1st_mile,2025-08-06,2025-08-06 11:25:00,2025-08-06 20:25:00,1,NYC_Hub,Courier_A,in_transit,
100157,1st_mile,2025-07-27,2025-07-27 09:21:00,2025-07-28 06:21:00,0,CHI_Hub,Courier_C,delivered,Address issue
100158,1st_mile,2025-07-06,2025-07-06 06:09:00,2025-07-07 03:09:00,1,NYC_Hub,Courier_B,failed,
100159,1st_mile,2025-08-01,2025-08-01 10:28:00,2025-08-03 16:28:00,0,LA_Hub,Courier_C,picked_up,Customer not available
100160,1st_mile,2025-07-28,2025-07-28 06:18:00,2025-07-30 21:18:00,0,NYC_Hub,Courier_A,failed,Address issue
100161,1st_mile,2025-07-04,2025-07-04 06:13:00,2025-07-05 21:13:00,1,LA_Hub,Courier_B,delivered,
100162,1st_mile,2025-07-08,2025-07-08 06:31:00,2025-07-10 14:31:00,1,LA_Hub,Courier_B,in_transit,
100163,1st_mile,2025-07-05,2025-07-05 09:55:00,2025-07-05 15:55:00,0,NYC_Hub,Courier_B,picked_up,Customer not available
100164,1st_mile,2025-08-06,2025-08-06 09:36:00,2025-08-08 13:36:00,0,CHI_Hub,Courier_A,failed,
100165,1st_mile,2025-07-21,2025-07-21 07:51:00,2025-07-23 18:51:00,0,NYC_Hub,Courier_B,picked_up,Weather
100166,1st_mile,2025-07-28,2025-07-28 10:25:00,2025-07-31 06:25:00,1,DAL_Hub,Courier_B,delivered,
100167,1st_mile,2025-07-22,2025-07-22 12:10:00,2025-07-22 22:10:00,1,SEA_Hub,Courier_C,in_transit,
100168,1st_mile,2025-07-23,2025-07-23 11:52:00,2025-07-24 06:52:00,1,NYC_Hub,Courier_A,delivered,
100169,1st_mile,2025-07-12,2025-07-12 10:09:00,2025-07-12 20:09:00,1,DAL_Hub,Courier_B,failed,
100170,1st_mile,2025-07-21,2025-07-21 07:28:00,2025-07-21 16:28:00,0,DAL_Hub,Courier_C,delivered,Customer not available
100171,1st_mile,2025-07-04,2025-07-04 08:32:00,2025-07-04 18:32:00,0,DAL_Hub,Courier_B,picked_up,
100172,1st_mile,2025-07-24,2025-07-24 12:18:00,2025-07-24 22:18:00,1,SEA_Hub,Courier_C,failed,
100173,1st_mile,2025-08-05,2025-08-05 12:47:00,2025-08-05 18:47:00,0,SEA_Hub,Courier_C,in_transit,Customer not available
100174,1st_mile,2025-07-31,2025-07-31 10:09:00,2025-07-31 18:09:00,0,NYC_Hub,Courier_B,picked_up,Address issue
100175,1st_mile,2025-07-12,2025-07-12 06:15:00,2025-07-14 15:15:00,0,SEA_Hub,Courier_C,in_transit,Customer not available
100176,1st_mile,2025-07-24,2025-07-24 08:24:00,2025-07-26 13:24:00,0,SEA_Hub,Courier_A,delivered,
100177,1st_mile,2025-07-22,2025-07-22 06:35:00,2025-07-24 08:35:00,0,CHI_Hub,Courier_C,in_transit,Customer not available
100178,1st_mile,2025-07-06,2025-07-06 10:42:00,2025-07-07 05:42:00,0,CHI_Hub,Courier_C,failed,Weather
100179,1st_mile,2025-07-06,2025-07-06 08:35:00,2025-07-08 09:35:00,0,LA_Hub,Courier_C,picked_up,Traffic
100180,1st_mile,2025-08-02,2025-08-02 08:01:00,2025-08-04 07:01:00,0,LA_Hub,Courier_A,delivered,Traffic
100181,1st_mile,2025-07-13,2025-07-13 07:08:00,2025-07-14 03:08:00,1,CHI_Hub,Courier_A,picked_up,
100182,1st_mile,2025-07-09,2025-07-09 10:24:00,2025-07-10 06:24:00,1,LA_Hub,Courier_C,in_transit,
100183,1st_mile,2025-07-03,2025-07-03 09:23:00,2025-07-04 16:23:00,0,SEA_Hub,Courier_B,failed,Weather
100184,1st_mile,2025-08-04,2025-08-04 07:19:00,2025-08-06 20:19:00,1,CHI_Hub,Courier_C,failed,
100185,1st_mile,2025-07-19,2025-07-19 12:24:00,2025-07-22 05:24:00,0,LA_Hub,Courier_A,in_transit,Customer not available
100186,1st_mile,2025-07-04,2025-07-04 11:30:00,2025-07-06 11:30:00,1,SEA_Hub,Courier_A,delivered,
100187,1st_mile,2025-07-11,2025-07-11 08:28:00,2025-07-14 02:28:00,1,DAL_Hub,Courier_A,in_transit,
100188,1st_mile,2025-07-23,2025-07-23 06:26:00,2025-07-23 13:26:00,0,SEA_Hub,Courier_B,in_transit,Traffic
100189,1st_mile,2025-07-06,2025-07-06 08:14:00,2025-07-06 12:14:00,0,NYC_Hub,Courier_C,delivered,Weather
100190,1st_mile,2025-07-09,2025-07-09 06:18:00,2025-07-11 19:18:00,1,DAL_Hub,Courier_B,picked_up,
100191,1st_mile,2025-07-02,2025-07-02 08:13:00,2025-07-03 04:13:00,0,NYC_Hub,Courier_B,in_transit,Customer not available
100192,1st_mile,2025-07-08,2025-07-08 06:15:00,2025-07-10 12:15:00,0,NYC_Hub,Courier_A,failed,Address issue
100193,1st_mile,2025-08-04,2025-08-04 06:40:00,2025-08-07 00:40:00,1,LA_Hub,Courier_B,failed,
100194,1st_mile,2025-07-23,2025-07-23 07:36:00,2025-07-25 13:36:00,1,NYC_Hub,Courier_C,delivered,
100195,1st_mile,2025-08-03,2025-08-03 10:32:00,2025-08-06 03:32:00,1,DAL_Hub,Courier_B,picked_up,
100196,1st_mile,2025-07-24,2025-07-24 08:47:00,2025-07-24 11:47:00,0,NYC_Hub,Courier_B,in_transit,
100197,1st_mile,2025-07-22,2025-07-22 07:02:00,2025-07-24 05:02:00,0,LA_Hub,Courier_C,failed,Traffic
100198,1st_mile,2025-07-12,2025-07-12 12:08:00,2025-07-12 21:08:00,0,NYC_Hub,Courier_B,in_transit,
100199,1st_mile,2025-07-13,2025-07-13 06:20:00,2025-07-14 22:20:00,0,SEA_Hub,Courier_B,delivered,
100200,1st_mile,2025-07-13,2025-07-13 08:22:00,2025-07-13 15:22:00,0,CHI_Hub,Courier_A,delivered,Traffic
100201,1st_mile,2025-07-26,2025-07-26 11:28:00,2025-07-28 13:28:00,0,LA_Hub,Courier_B,failed,Customer not available
100202,1st_mile,2025-08-03,2025-08-03 08:51:00,2025-08-03 19:51:00,0,NYC_Hub,Courier_B,in_transit,Address issue
100203,1st_mile,2025-07-19,2025-07-19 08:06:00,2025-07-19 19:06:00,0,CHI_Hub,Courier_B,failed,Address issue
100204,1st_mile,2025-07-28,2025-07-28 07:44:00,2025-07-30 16:44:00,0,DAL_Hub,Courier_A,delivered,Address issue
100205,1st_mile,2025-07-28,2025-07-28 08:40:00,2025-07-28 16:40:00,1,DAL_Hub,Courier_B,in_transit,
100206,1st_mile,2025-07-10,2025-07-10 12:38:00,2025-07-12 21:38:00,1,LA_Hub,Courier_A,in_transit,
100207,1st_mile,2025-07-24,2025-07-24 09:36:00,2025-07-24 14:36:00,1,DAL_Hub,Courier_B,delivered,
100208,1st_mile,2025-07-05,2025-07-05 10:08:00,2025-07-08 06:08:00,0,DAL_Hub,Courier_B,delivered,Weather
100209,1st_mile,2025-07-08,2025-07-08 06:47:00,2025-07-09 06:47:00,0,SEA_Hub,Courier_B,picked_up,Customer not available
100210,1st_mile,2025-07-17,2025-07-17 11:28:00,2025-07-18 15:28:00,0,DAL_Hub,Courier_A,picked_up,Weather
100211,1st_mile,2025-07-05,2025-07-05 09:11:00,2025-07-07 18:11:00,1,CHI_Hub,Courier_C,delivered,
100212,1st_mile,2025-08-05,2025-08-05 10:18:00,2025-08-07 01:18:00,1,LA_Hub,Courier_B,in_transit,
100213,1st_mile,2025-07-13,2025-07-13 12:08:00,2025-07-14 19:08:00,0,NYC_Hub,Courier_B,delivered,Traffic
100214,1st_mile,2025-08-05,2025-08-05 07:39:00,2025-08-05 19:39:00,1,CHI_Hub,Courier_B,failed,
